model_Id,hvac_tstat,event_start,event_hours,precool_hours,precool_degF,reset_degF
"DF_72_6_4_[4, 6]_0_2",72,6,4,4,0,2
"DF_72_6_4_[4, 6]_0_4",72,6,4,4,0,4
"DF_72_6_4_[4, 6]_0_6",72,6,4,4,0,6
"DF_72_6_4_[4, 6]_2_0",72,6,4,4,2,0
"DF_72_6_4_[4, 6]_2_2",72,6,4,4,2,2
"DF_72_6_4_[4, 6]_2_4",72,6,4,4,2,4
"DF_72_6_4_[4, 6]_2_6",72,6,4,4,2,6
"DF_72_6_4_[4, 6]_0_0",72,6,4,6,0,0
"DF_72_6_4_[4, 6]_0_2",72,6,4,6,0,2
"DF_72_6_4_[4, 6]_0_4",72,6,4,6,0,4
"DF_72_6_4_[4, 6]_0_6",72,6,4,6,0,6
"DF_72_6_4_[4, 6]_2_0",72,6,4,6,2,0
"DF_72_6_4_[4, 6]_2_2",72,6,4,6,2,2
"DF_72_6_4_[4, 6]_2_4",72,6,4,6,2,4
"DF_72_6_4_[4, 6]_2_6",72,6,4,6,2,6
"DF_72_6_6_[4, 6]_0_0",72,6,6,4,0,0
"DF_72_6_6_[4, 6]_0_2",72,6,6,4,0,2
"DF_72_6_6_[4, 6]_0_4",72,6,6,4,0,4
"DF_72_6_6_[4, 6]_0_6",72,6,6,4,0,6
"DF_72_6_6_[4, 6]_2_0",72,6,6,4,2,0
"DF_72_6_6_[4, 6]_2_2",72,6,6,4,2,2
"DF_72_6_6_[4, 6]_2_4",72,6,6,4,2,4
"DF_72_6_6_[4, 6]_2_6",72,6,6,4,2,6
"DF_72_6_6_[4, 6]_0_0",72,6,6,6,0,0
"DF_72_6_6_[4, 6]_0_2",72,6,6,6,0,2
"DF_72_6_6_[4, 6]_0_4",72,6,6,6,0,4
"DF_72_6_6_[4, 6]_0_6",72,6,6,6,0,6
"DF_72_6_6_[4, 6]_2_0",72,6,6,6,2,0
"DF_72_6_6_[4, 6]_2_2",72,6,6,6,2,2
"DF_72_6_6_[4, 6]_2_4",72,6,6,6,2,4
"DF_72_6_6_[4, 6]_2_6",72,6,6,6,2,6
"DF_72_7_2_[4, 6]_0_0",72,7,2,4,0,0
"DF_72_7_2_[4, 6]_0_2",72,7,2,4,0,2
"DF_72_7_2_[4, 6]_0_4",72,7,2,4,0,4
"DF_72_7_2_[4, 6]_0_6",72,7,2,4,0,6
"DF_72_7_2_[4, 6]_2_0",72,7,2,4,2,0
"DF_72_7_2_[4, 6]_2_2",72,7,2,4,2,2
"DF_72_7_2_[4, 6]_2_4",72,7,2,4,2,4
"DF_72_7_2_[4, 6]_2_6",72,7,2,4,2,6
"DF_72_7_2_[4, 6]_0_0",72,7,2,6,0,0
"DF_72_7_2_[4, 6]_0_2",72,7,2,6,0,2
"DF_72_7_2_[4, 6]_0_4",72,7,2,6,0,4
"DF_72_7_2_[4, 6]_0_6",72,7,2,6,0,6
"DF_72_7_2_[4, 6]_2_0",72,7,2,6,2,0
"DF_72_7_2_[4, 6]_2_2",72,7,2,6,2,2
"DF_72_7_2_[4, 6]_2_4",72,7,2,6,2,4
"DF_72_7_2_[4, 6]_2_6",72,7,2,6,2,6
"DF_72_7_4_[4, 6]_0_0",72,7,4,4,0,0
"DF_72_7_4_[4, 6]_0_2",72,7,4,4,0,2
"DF_72_7_4_[4, 6]_0_4",72,7,4,4,0,4
"DF_72_7_4_[4, 6]_0_6",72,7,4,4,0,6
"DF_72_7_4_[4, 6]_2_0",72,7,4,4,2,0
"DF_72_7_4_[4, 6]_2_2",72,7,4,4,2,2
"DF_72_7_4_[4, 6]_2_4",72,7,4,4,2,4
"DF_72_7_4_[4, 6]_2_6",72,7,4,4,2,6
"DF_72_7_4_[4, 6]_0_0",72,7,4,6,0,0
"DF_72_7_4_[4, 6]_0_2",72,7,4,6,0,2
"DF_72_7_4_[4, 6]_0_4",72,7,4,6,0,4
"DF_72_7_4_[4, 6]_0_6",72,7,4,6,0,6
"DF_72_7_4_[4, 6]_2_0",72,7,4,6,2,0
"DF_72_7_4_[4, 6]_2_2",72,7,4,6,2,2
"DF_72_7_4_[4, 6]_2_4",72,7,4,6,2,4
"DF_72_7_4_[4, 6]_2_6",72,7,4,6,2,6
"DF_72_7_6_[4, 6]_0_0",72,7,6,4,0,0
"DF_72_7_6_[4, 6]_0_2",72,7,6,4,0,2
"DF_72_7_6_[4, 6]_0_4",72,7,6,4,0,4
"DF_72_7_6_[4, 6]_0_6",72,7,6,4,0,6
"DF_72_7_6_[4, 6]_2_0",72,7,6,4,2,0
"DF_72_7_6_[4, 6]_2_2",72,7,6,4,2,2
"DF_72_7_6_[4, 6]_2_4",72,7,6,4,2,4
"DF_72_7_6_[4, 6]_2_6",72,7,6,4,2,6
"DF_72_7_6_[4, 6]_0_0",72,7,6,6,0,0
"DF_72_7_6_[4, 6]_0_2",72,7,6,6,0,2
"DF_72_7_6_[4, 6]_0_4",72,7,6,6,0,4
"DF_72_7_6_[4, 6]_0_6",72,7,6,6,0,6
"DF_72_7_6_[4, 6]_2_0",72,7,6,6,2,0
"DF_72_7_6_[4, 6]_2_2",72,7,6,6,2,2
"DF_72_7_6_[4, 6]_2_4",72,7,6,6,2,4
"DF_72_7_6_[4, 6]_2_6",72,7,6,6,2,6
"DF_72_8_2_[4, 6]_0_0",72,8,2,4,0,0
"DF_72_8_2_[4, 6]_0_2",72,8,2,4,0,2
"DF_72_8_2_[4, 6]_0_4",72,8,2,4,0,4
"DF_72_8_2_[4, 6]_0_6",72,8,2,4,0,6
"DF_72_8_2_[4, 6]_2_0",72,8,2,4,2,0
"DF_72_8_2_[4, 6]_2_2",72,8,2,4,2,2
"DF_72_8_2_[4, 6]_2_4",72,8,2,4,2,4
"DF_72_8_2_[4, 6]_2_6",72,8,2,4,2,6
"DF_72_8_2_[4, 6]_0_0",72,8,2,6,0,0
"DF_72_8_2_[4, 6]_0_2",72,8,2,6,0,2
"DF_72_8_2_[4, 6]_0_4",72,8,2,6,0,4
"DF_72_8_2_[4, 6]_0_6",72,8,2,6,0,6
"DF_72_8_2_[4, 6]_2_0",72,8,2,6,2,0
"DF_72_8_2_[4, 6]_2_2",72,8,2,6,2,2
"DF_72_8_2_[4, 6]_2_4",72,8,2,6,2,4
"DF_72_8_2_[4, 6]_2_6",72,8,2,6,2,6
"DF_72_8_4_[4, 6]_0_0",72,8,4,4,0,0
"DF_72_8_4_[4, 6]_0_2",72,8,4,4,0,2
"DF_72_8_4_[4, 6]_0_4",72,8,4,4,0,4
"DF_72_8_4_[4, 6]_0_6",72,8,4,4,0,6
"DF_72_8_4_[4, 6]_2_0",72,8,4,4,2,0
"DF_72_8_4_[4, 6]_2_2",72,8,4,4,2,2
"DF_72_8_4_[4, 6]_2_4",72,8,4,4,2,4
"DF_72_8_4_[4, 6]_2_6",72,8,4,4,2,6
"DF_72_8_4_[4, 6]_0_0",72,8,4,6,0,0
"DF_72_8_4_[4, 6]_0_2",72,8,4,6,0,2
"DF_72_8_4_[4, 6]_0_4",72,8,4,6,0,4
"DF_72_8_4_[4, 6]_0_6",72,8,4,6,0,6
"DF_72_8_4_[4, 6]_2_0",72,8,4,6,2,0
"DF_72_8_4_[4, 6]_2_2",72,8,4,6,2,2
"DF_72_8_4_[4, 6]_2_4",72,8,4,6,2,4
"DF_72_8_4_[4, 6]_2_6",72,8,4,6,2,6
"DF_72_8_6_[4, 6]_0_0",72,8,6,4,0,0
"DF_72_8_6_[4, 6]_0_2",72,8,6,4,0,2
"DF_72_8_6_[4, 6]_0_4",72,8,6,4,0,4
"DF_72_8_6_[4, 6]_0_6",72,8,6,4,0,6
"DF_72_8_6_[4, 6]_2_0",72,8,6,4,2,0
"DF_72_8_6_[4, 6]_2_2",72,8,6,4,2,2
"DF_72_8_6_[4, 6]_2_4",72,8,6,4,2,4
"DF_72_8_6_[4, 6]_2_6",72,8,6,4,2,6
"DF_72_8_6_[4, 6]_0_0",72,8,6,6,0,0
"DF_72_8_6_[4, 6]_0_2",72,8,6,6,0,2
"DF_72_8_6_[4, 6]_0_4",72,8,6,6,0,4
"DF_72_8_6_[4, 6]_0_6",72,8,6,6,0,6
"DF_72_8_6_[4, 6]_2_0",72,8,6,6,2,0
"DF_72_8_6_[4, 6]_2_2",72,8,6,6,2,2
"DF_72_8_6_[4, 6]_2_4",72,8,6,6,2,4
"DF_72_8_6_[4, 6]_2_6",72,8,6,6,2,6
"DF_72_9_2_[4, 6]_0_0",72,9,2,4,0,0
"DF_72_9_2_[4, 6]_0_2",72,9,2,4,0,2
"DF_72_9_2_[4, 6]_0_4",72,9,2,4,0,4
"DF_72_9_2_[4, 6]_0_6",72,9,2,4,0,6
"DF_72_9_2_[4, 6]_2_0",72,9,2,4,2,0
"DF_72_9_2_[4, 6]_2_2",72,9,2,4,2,2
"DF_72_9_2_[4, 6]_2_4",72,9,2,4,2,4
"DF_72_9_2_[4, 6]_2_6",72,9,2,4,2,6
"DF_72_9_2_[4, 6]_0_0",72,9,2,6,0,0
"DF_72_9_2_[4, 6]_0_2",72,9,2,6,0,2
"DF_72_9_2_[4, 6]_0_4",72,9,2,6,0,4
"DF_72_9_2_[4, 6]_0_6",72,9,2,6,0,6
"DF_72_9_2_[4, 6]_2_0",72,9,2,6,2,0
"DF_72_9_2_[4, 6]_2_2",72,9,2,6,2,2
"DF_72_9_2_[4, 6]_2_4",72,9,2,6,2,4
"DF_72_9_2_[4, 6]_2_6",72,9,2,6,2,6
"DF_72_9_4_[4, 6]_0_0",72,9,4,4,0,0
"DF_72_9_4_[4, 6]_0_2",72,9,4,4,0,2
"DF_72_9_4_[4, 6]_0_4",72,9,4,4,0,4
"DF_72_9_4_[4, 6]_0_6",72,9,4,4,0,6
"DF_72_9_4_[4, 6]_2_0",72,9,4,4,2,0
"DF_72_9_4_[4, 6]_2_2",72,9,4,4,2,2
"DF_72_9_4_[4, 6]_2_4",72,9,4,4,2,4
"DF_72_9_4_[4, 6]_2_6",72,9,4,4,2,6
"DF_72_9_4_[4, 6]_0_0",72,9,4,6,0,0
"DF_72_9_4_[4, 6]_0_2",72,9,4,6,0,2
"DF_72_9_4_[4, 6]_0_4",72,9,4,6,0,4
"DF_72_9_4_[4, 6]_0_6",72,9,4,6,0,6
"DF_72_9_4_[4, 6]_2_0",72,9,4,6,2,0
"DF_72_9_4_[4, 6]_2_2",72,9,4,6,2,2
"DF_72_9_4_[4, 6]_2_4",72,9,4,6,2,4
"DF_72_9_4_[4, 6]_2_6",72,9,4,6,2,6
"DF_72_9_6_[4, 6]_0_0",72,9,6,4,0,0
"DF_72_9_6_[4, 6]_0_2",72,9,6,4,0,2
"DF_72_9_6_[4, 6]_0_4",72,9,6,4,0,4
"DF_72_9_6_[4, 6]_0_6",72,9,6,4,0,6
"DF_72_9_6_[4, 6]_2_0",72,9,6,4,2,0
"DF_72_9_6_[4, 6]_2_2",72,9,6,4,2,2
"DF_72_9_6_[4, 6]_2_4",72,9,6,4,2,4
"DF_72_9_6_[4, 6]_2_6",72,9,6,4,2,6
"DF_72_9_6_[4, 6]_0_0",72,9,6,6,0,0
"DF_72_9_6_[4, 6]_0_2",72,9,6,6,0,2
"DF_72_9_6_[4, 6]_0_4",72,9,6,6,0,4
"DF_72_9_6_[4, 6]_0_6",72,9,6,6,0,6
"DF_72_9_6_[4, 6]_2_0",72,9,6,6,2,0
"DF_72_9_6_[4, 6]_2_2",72,9,6,6,2,2
"DF_72_9_6_[4, 6]_2_4",72,9,6,6,2,4
"DF_72_9_6_[4, 6]_2_6",72,9,6,6,2,6
"DF_72_10_2_[4, 6]_0_0",72,10,2,4,0,0
"DF_72_10_2_[4, 6]_0_2",72,10,2,4,0,2
"DF_72_10_2_[4, 6]_0_4",72,10,2,4,0,4
"DF_72_10_2_[4, 6]_0_6",72,10,2,4,0,6
"DF_72_10_2_[4, 6]_2_0",72,10,2,4,2,0
"DF_72_10_2_[4, 6]_2_2",72,10,2,4,2,2
"DF_72_10_2_[4, 6]_2_4",72,10,2,4,2,4
"DF_72_10_2_[4, 6]_2_6",72,10,2,4,2,6
"DF_72_10_2_[4, 6]_0_0",72,10,2,6,0,0
"DF_72_10_2_[4, 6]_0_2",72,10,2,6,0,2
"DF_72_10_2_[4, 6]_0_4",72,10,2,6,0,4
"DF_72_10_2_[4, 6]_0_6",72,10,2,6,0,6
"DF_72_10_2_[4, 6]_2_0",72,10,2,6,2,0
"DF_72_10_2_[4, 6]_2_2",72,10,2,6,2,2
"DF_72_10_2_[4, 6]_2_4",72,10,2,6,2,4
"DF_72_10_2_[4, 6]_2_6",72,10,2,6,2,6
"DF_72_10_4_[4, 6]_0_0",72,10,4,4,0,0
"DF_72_10_4_[4, 6]_0_2",72,10,4,4,0,2
"DF_72_10_4_[4, 6]_0_4",72,10,4,4,0,4
"DF_72_10_4_[4, 6]_0_6",72,10,4,4,0,6
"DF_72_10_4_[4, 6]_2_0",72,10,4,4,2,0
"DF_72_10_4_[4, 6]_2_2",72,10,4,4,2,2
"DF_72_10_4_[4, 6]_2_4",72,10,4,4,2,4
"DF_72_10_4_[4, 6]_2_6",72,10,4,4,2,6
"DF_72_10_4_[4, 6]_0_0",72,10,4,6,0,0
"DF_72_10_4_[4, 6]_0_2",72,10,4,6,0,2
"DF_72_10_4_[4, 6]_0_4",72,10,4,6,0,4
"DF_72_10_4_[4, 6]_0_6",72,10,4,6,0,6
"DF_72_10_4_[4, 6]_2_0",72,10,4,6,2,0
"DF_72_10_4_[4, 6]_2_2",72,10,4,6,2,2
"DF_72_10_4_[4, 6]_2_4",72,10,4,6,2,4
"DF_72_10_4_[4, 6]_2_6",72,10,4,6,2,6
"DF_72_10_6_[4, 6]_0_0",72,10,6,4,0,0
"DF_72_10_6_[4, 6]_0_2",72,10,6,4,0,2
"DF_72_10_6_[4, 6]_0_4",72,10,6,4,0,4
"DF_72_10_6_[4, 6]_0_6",72,10,6,4,0,6
"DF_72_10_6_[4, 6]_2_0",72,10,6,4,2,0
"DF_72_10_6_[4, 6]_2_2",72,10,6,4,2,2
"DF_72_10_6_[4, 6]_2_4",72,10,6,4,2,4
"DF_72_10_6_[4, 6]_2_6",72,10,6,4,2,6
"DF_72_10_6_[4, 6]_0_0",72,10,6,6,0,0
"DF_72_10_6_[4, 6]_0_2",72,10,6,6,0,2
"DF_72_10_6_[4, 6]_0_4",72,10,6,6,0,4
"DF_72_10_6_[4, 6]_0_6",72,10,6,6,0,6
"DF_72_10_6_[4, 6]_2_0",72,10,6,6,2,0
"DF_72_10_6_[4, 6]_2_2",72,10,6,6,2,2
"DF_72_10_6_[4, 6]_2_4",72,10,6,6,2,4
"DF_72_10_6_[4, 6]_2_6",72,10,6,6,2,6
"DF_72_11_2_[4, 6]_0_0",72,11,2,4,0,0
"DF_72_11_2_[4, 6]_0_2",72,11,2,4,0,2
"DF_72_11_2_[4, 6]_0_4",72,11,2,4,0,4
"DF_72_11_2_[4, 6]_0_6",72,11,2,4,0,6
"DF_72_11_2_[4, 6]_2_0",72,11,2,4,2,0
"DF_72_11_2_[4, 6]_2_2",72,11,2,4,2,2
"DF_72_11_2_[4, 6]_2_4",72,11,2,4,2,4
"DF_72_11_2_[4, 6]_2_6",72,11,2,4,2,6
"DF_72_11_2_[4, 6]_0_0",72,11,2,6,0,0
"DF_72_11_2_[4, 6]_0_2",72,11,2,6,0,2
"DF_72_11_2_[4, 6]_0_4",72,11,2,6,0,4
"DF_72_11_2_[4, 6]_0_6",72,11,2,6,0,6
"DF_72_11_2_[4, 6]_2_0",72,11,2,6,2,0
"DF_72_11_2_[4, 6]_2_2",72,11,2,6,2,2
"DF_72_11_2_[4, 6]_2_4",72,11,2,6,2,4
"DF_72_11_2_[4, 6]_2_6",72,11,2,6,2,6
"DF_72_11_4_[4, 6]_0_0",72,11,4,4,0,0
"DF_72_11_4_[4, 6]_0_2",72,11,4,4,0,2
"DF_72_11_4_[4, 6]_0_4",72,11,4,4,0,4
"DF_72_11_4_[4, 6]_0_6",72,11,4,4,0,6
"DF_72_11_4_[4, 6]_2_0",72,11,4,4,2,0
"DF_72_11_4_[4, 6]_2_2",72,11,4,4,2,2
"DF_72_11_4_[4, 6]_2_4",72,11,4,4,2,4
"DF_72_11_4_[4, 6]_2_6",72,11,4,4,2,6
"DF_72_11_4_[4, 6]_0_0",72,11,4,6,0,0
"DF_72_11_4_[4, 6]_0_2",72,11,4,6,0,2
"DF_72_11_4_[4, 6]_0_4",72,11,4,6,0,4
"DF_72_11_4_[4, 6]_0_6",72,11,4,6,0,6
"DF_72_11_4_[4, 6]_2_0",72,11,4,6,2,0
"DF_72_11_4_[4, 6]_2_2",72,11,4,6,2,2
"DF_72_11_4_[4, 6]_2_4",72,11,4,6,2,4
"DF_72_11_4_[4, 6]_2_6",72,11,4,6,2,6
"DF_72_11_6_[4, 6]_0_0",72,11,6,4,0,0
"DF_72_11_6_[4, 6]_0_2",72,11,6,4,0,2
"DF_72_11_6_[4, 6]_0_4",72,11,6,4,0,4
"DF_72_11_6_[4, 6]_0_6",72,11,6,4,0,6
"DF_72_11_6_[4, 6]_2_0",72,11,6,4,2,0
"DF_72_11_6_[4, 6]_2_2",72,11,6,4,2,2
"DF_72_11_6_[4, 6]_2_4",72,11,6,4,2,4
"DF_72_11_6_[4, 6]_2_6",72,11,6,4,2,6
"DF_72_11_6_[4, 6]_0_0",72,11,6,6,0,0
"DF_72_11_6_[4, 6]_0_2",72,11,6,6,0,2
"DF_72_11_6_[4, 6]_0_4",72,11,6,6,0,4
"DF_72_11_6_[4, 6]_0_6",72,11,6,6,0,6
"DF_72_11_6_[4, 6]_2_0",72,11,6,6,2,0
"DF_72_11_6_[4, 6]_2_2",72,11,6,6,2,2
"DF_72_11_6_[4, 6]_2_4",72,11,6,6,2,4
"DF_72_11_6_[4, 6]_2_6",72,11,6,6,2,6
"DF_72_12_2_[4, 6]_0_0",72,12,2,4,0,0
"DF_72_12_2_[4, 6]_0_2",72,12,2,4,0,2
"DF_72_12_2_[4, 6]_0_4",72,12,2,4,0,4
"DF_72_12_2_[4, 6]_0_6",72,12,2,4,0,6
"DF_72_12_2_[4, 6]_2_0",72,12,2,4,2,0
"DF_72_12_2_[4, 6]_2_2",72,12,2,4,2,2
"DF_72_12_2_[4, 6]_2_4",72,12,2,4,2,4
"DF_72_12_2_[4, 6]_2_6",72,12,2,4,2,6
"DF_72_12_2_[4, 6]_0_0",72,12,2,6,0,0
"DF_72_12_2_[4, 6]_0_2",72,12,2,6,0,2
"DF_72_12_2_[4, 6]_0_4",72,12,2,6,0,4
"DF_72_12_2_[4, 6]_0_6",72,12,2,6,0,6
"DF_72_12_2_[4, 6]_2_0",72,12,2,6,2,0
"DF_72_12_2_[4, 6]_2_2",72,12,2,6,2,2
"DF_72_12_2_[4, 6]_2_4",72,12,2,6,2,4
"DF_72_12_2_[4, 6]_2_6",72,12,2,6,2,6
"DF_72_12_4_[4, 6]_0_0",72,12,4,4,0,0
"DF_72_12_4_[4, 6]_0_2",72,12,4,4,0,2
"DF_72_12_4_[4, 6]_0_4",72,12,4,4,0,4
"DF_72_12_4_[4, 6]_0_6",72,12,4,4,0,6
"DF_72_12_4_[4, 6]_2_0",72,12,4,4,2,0
"DF_72_12_4_[4, 6]_2_2",72,12,4,4,2,2
"DF_72_12_4_[4, 6]_2_4",72,12,4,4,2,4
"DF_72_12_4_[4, 6]_2_6",72,12,4,4,2,6
"DF_72_12_4_[4, 6]_0_0",72,12,4,6,0,0
"DF_72_12_4_[4, 6]_0_2",72,12,4,6,0,2
"DF_72_12_4_[4, 6]_0_4",72,12,4,6,0,4
"DF_72_12_4_[4, 6]_0_6",72,12,4,6,0,6
"DF_72_12_4_[4, 6]_2_0",72,12,4,6,2,0
"DF_72_12_4_[4, 6]_2_2",72,12,4,6,2,2
"DF_72_12_4_[4, 6]_2_4",72,12,4,6,2,4
"DF_72_12_4_[4, 6]_2_6",72,12,4,6,2,6
"DF_72_12_6_[4, 6]_0_0",72,12,6,4,0,0
"DF_72_12_6_[4, 6]_0_2",72,12,6,4,0,2
"DF_72_12_6_[4, 6]_0_4",72,12,6,4,0,4
"DF_72_12_6_[4, 6]_0_6",72,12,6,4,0,6
"DF_72_12_6_[4, 6]_2_0",72,12,6,4,2,0
"DF_72_12_6_[4, 6]_2_2",72,12,6,4,2,2
"DF_72_12_6_[4, 6]_2_4",72,12,6,4,2,4
"DF_72_12_6_[4, 6]_2_6",72,12,6,4,2,6
"DF_72_12_6_[4, 6]_0_0",72,12,6,6,0,0
"DF_72_12_6_[4, 6]_0_2",72,12,6,6,0,2
"DF_72_12_6_[4, 6]_0_4",72,12,6,6,0,4
"DF_72_12_6_[4, 6]_0_6",72,12,6,6,0,6
"DF_72_12_6_[4, 6]_2_0",72,12,6,6,2,0
"DF_72_12_6_[4, 6]_2_2",72,12,6,6,2,2
"DF_72_12_6_[4, 6]_2_4",72,12,6,6,2,4
"DF_72_12_6_[4, 6]_2_6",72,12,6,6,2,6
"DF_72_13_2_[4, 6]_0_0",72,13,2,4,0,0
"DF_72_13_2_[4, 6]_0_2",72,13,2,4,0,2
"DF_72_13_2_[4, 6]_0_4",72,13,2,4,0,4
"DF_72_13_2_[4, 6]_0_6",72,13,2,4,0,6
"DF_72_13_2_[4, 6]_2_0",72,13,2,4,2,0
"DF_72_13_2_[4, 6]_2_2",72,13,2,4,2,2
"DF_72_13_2_[4, 6]_2_4",72,13,2,4,2,4
"DF_72_13_2_[4, 6]_2_6",72,13,2,4,2,6
"DF_72_13_2_[4, 6]_0_0",72,13,2,6,0,0
"DF_72_13_2_[4, 6]_0_2",72,13,2,6,0,2
"DF_72_13_2_[4, 6]_0_4",72,13,2,6,0,4
"DF_72_13_2_[4, 6]_0_6",72,13,2,6,0,6
"DF_72_13_2_[4, 6]_2_0",72,13,2,6,2,0
"DF_72_13_2_[4, 6]_2_2",72,13,2,6,2,2
"DF_72_13_2_[4, 6]_2_4",72,13,2,6,2,4
"DF_72_13_2_[4, 6]_2_6",72,13,2,6,2,6
"DF_72_13_4_[4, 6]_0_0",72,13,4,4,0,0
"DF_72_13_4_[4, 6]_0_2",72,13,4,4,0,2
"DF_72_13_4_[4, 6]_0_4",72,13,4,4,0,4
"DF_72_13_4_[4, 6]_0_6",72,13,4,4,0,6
"DF_72_13_4_[4, 6]_2_0",72,13,4,4,2,0
"DF_72_13_4_[4, 6]_2_2",72,13,4,4,2,2
"DF_72_13_4_[4, 6]_2_4",72,13,4,4,2,4
"DF_72_13_4_[4, 6]_2_6",72,13,4,4,2,6
"DF_72_13_4_[4, 6]_0_0",72,13,4,6,0,0
"DF_72_13_4_[4, 6]_0_2",72,13,4,6,0,2
"DF_72_13_4_[4, 6]_0_4",72,13,4,6,0,4
"DF_72_13_4_[4, 6]_0_6",72,13,4,6,0,6
"DF_72_13_4_[4, 6]_2_0",72,13,4,6,2,0
"DF_72_13_4_[4, 6]_2_2",72,13,4,6,2,2
"DF_72_13_4_[4, 6]_2_4",72,13,4,6,2,4
"DF_72_13_4_[4, 6]_2_6",72,13,4,6,2,6
"DF_72_13_6_[4, 6]_0_0",72,13,6,4,0,0
"DF_72_13_6_[4, 6]_0_2",72,13,6,4,0,2
"DF_72_13_6_[4, 6]_0_4",72,13,6,4,0,4
"DF_72_13_6_[4, 6]_0_6",72,13,6,4,0,6
"DF_72_13_6_[4, 6]_2_0",72,13,6,4,2,0
"DF_72_13_6_[4, 6]_2_2",72,13,6,4,2,2
"DF_72_13_6_[4, 6]_2_4",72,13,6,4,2,4
"DF_72_13_6_[4, 6]_2_6",72,13,6,4,2,6
"DF_72_13_6_[4, 6]_0_0",72,13,6,6,0,0
"DF_72_13_6_[4, 6]_0_2",72,13,6,6,0,2
"DF_72_13_6_[4, 6]_0_4",72,13,6,6,0,4
"DF_72_13_6_[4, 6]_0_6",72,13,6,6,0,6
"DF_72_13_6_[4, 6]_2_0",72,13,6,6,2,0
"DF_72_13_6_[4, 6]_2_2",72,13,6,6,2,2
"DF_72_13_6_[4, 6]_2_4",72,13,6,6,2,4
"DF_72_13_6_[4, 6]_2_6",72,13,6,6,2,6
"DF_72_14_2_[4, 6]_0_0",72,14,2,4,0,0
"DF_72_14_2_[4, 6]_0_2",72,14,2,4,0,2
"DF_72_14_2_[4, 6]_0_4",72,14,2,4,0,4
"DF_72_14_2_[4, 6]_0_6",72,14,2,4,0,6
"DF_72_14_2_[4, 6]_2_0",72,14,2,4,2,0
"DF_72_14_2_[4, 6]_2_2",72,14,2,4,2,2
"DF_72_14_2_[4, 6]_2_4",72,14,2,4,2,4
"DF_72_14_2_[4, 6]_2_6",72,14,2,4,2,6
"DF_72_14_2_[4, 6]_0_0",72,14,2,6,0,0
"DF_72_14_2_[4, 6]_0_2",72,14,2,6,0,2
"DF_72_14_2_[4, 6]_0_4",72,14,2,6,0,4
"DF_72_14_2_[4, 6]_0_6",72,14,2,6,0,6
"DF_72_14_2_[4, 6]_2_0",72,14,2,6,2,0
"DF_72_14_2_[4, 6]_2_2",72,14,2,6,2,2
"DF_72_14_2_[4, 6]_2_4",72,14,2,6,2,4
"DF_72_14_2_[4, 6]_2_6",72,14,2,6,2,6
"DF_72_14_4_[4, 6]_0_0",72,14,4,4,0,0
"DF_72_14_4_[4, 6]_0_2",72,14,4,4,0,2
"DF_72_14_4_[4, 6]_0_4",72,14,4,4,0,4
"DF_72_14_4_[4, 6]_0_6",72,14,4,4,0,6
"DF_72_14_4_[4, 6]_2_0",72,14,4,4,2,0
"DF_72_14_4_[4, 6]_2_2",72,14,4,4,2,2
"DF_72_14_4_[4, 6]_2_4",72,14,4,4,2,4
"DF_72_14_4_[4, 6]_2_6",72,14,4,4,2,6
"DF_72_14_4_[4, 6]_0_0",72,14,4,6,0,0
"DF_72_14_4_[4, 6]_0_2",72,14,4,6,0,2
"DF_72_14_4_[4, 6]_0_4",72,14,4,6,0,4
"DF_72_14_4_[4, 6]_0_6",72,14,4,6,0,6
"DF_72_14_4_[4, 6]_2_0",72,14,4,6,2,0
"DF_72_14_4_[4, 6]_2_2",72,14,4,6,2,2
"DF_72_14_4_[4, 6]_2_4",72,14,4,6,2,4
"DF_72_14_4_[4, 6]_2_6",72,14,4,6,2,6
"DF_72_14_6_[4, 6]_0_0",72,14,6,4,0,0
"DF_72_14_6_[4, 6]_0_2",72,14,6,4,0,2
"DF_72_14_6_[4, 6]_0_4",72,14,6,4,0,4
"DF_72_14_6_[4, 6]_0_6",72,14,6,4,0,6
"DF_72_14_6_[4, 6]_2_0",72,14,6,4,2,0
"DF_72_14_6_[4, 6]_2_2",72,14,6,4,2,2
"DF_72_14_6_[4, 6]_2_4",72,14,6,4,2,4
"DF_72_14_6_[4, 6]_2_6",72,14,6,4,2,6
"DF_72_14_6_[4, 6]_0_0",72,14,6,6,0,0
"DF_72_14_6_[4, 6]_0_2",72,14,6,6,0,2
"DF_72_14_6_[4, 6]_0_4",72,14,6,6,0,4
"DF_72_14_6_[4, 6]_0_6",72,14,6,6,0,6
"DF_72_14_6_[4, 6]_2_0",72,14,6,6,2,0
"DF_72_14_6_[4, 6]_2_2",72,14,6,6,2,2
"DF_72_14_6_[4, 6]_2_4",72,14,6,6,2,4
"DF_72_14_6_[4, 6]_2_6",72,14,6,6,2,6
"DF_72_15_2_[4, 6]_0_0",72,15,2,4,0,0
"DF_72_15_2_[4, 6]_0_2",72,15,2,4,0,2
"DF_72_15_2_[4, 6]_0_4",72,15,2,4,0,4
"DF_72_15_2_[4, 6]_0_6",72,15,2,4,0,6
"DF_72_15_2_[4, 6]_2_0",72,15,2,4,2,0
"DF_72_15_2_[4, 6]_2_2",72,15,2,4,2,2
"DF_72_15_2_[4, 6]_2_4",72,15,2,4,2,4
"DF_72_15_2_[4, 6]_2_6",72,15,2,4,2,6
