Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep),Electricity:Facility [J](TimeStep),Fans:Electricity [J](TimeStep),Cooling:Electricity [J](TimeStep),Heating:Electricity [J](TimeStep),InteriorLights:Electricity [J](TimeStep) 
 06/24  01:30:00,15.4,78.0,30217816.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/24  01:45:00,15.350000000000002,79.5,30217816.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/24  02:00:00,15.3,81.0,30217816.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/24  02:15:00,15.425,81.75,30217816.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/24  02:30:00,15.55,82.5,30217816.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/24  02:45:00,15.675,83.25,30217816.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/24  03:00:00,15.8,84.0,30217816.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/24  03:15:00,15.3,84.75,30217816.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/24  03:30:00,14.8,85.5,30217816.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/24  03:45:00,14.3,86.25,30217816.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/24  04:00:00,13.8,87.0,30217816.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/24  04:15:00,13.8,86.0,30217816.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/24  04:30:00,13.8,85.0,30217816.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/24  04:45:00,13.8,84.0,16894216.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/24  05:00:00,13.8,83.0,16894216.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/24  05:15:00,14.05,83.25,39800060.60422315,4397878.261183772,6601797.987644499,4669044.165162191,4824748.821105361 
 06/24  05:30:00,14.3,83.5,38354708.28310383,3642522.328347557,6886324.133075317,3694521.631448273,4824748.821105361 
 06/24  05:45:00,14.55,83.75,39977084.42045784,3642522.328347557,7803271.962708384,4399949.939169219,4824748.821105361 
 06/24  06:00:00,14.8,84.0,41136810.75266215,3642522.328347557,8730792.943909793,4632155.290172122,4824748.821105361 
 06/24  06:15:00,15.425,81.75,47691234.23059778,3642522.328347557,10689713.375974939,4603834.160218427,4824748.821105361 
 06/24  06:30:00,16.05,79.5,49442266.8970768,3645076.076184365,12561445.672244346,4480580.782591218,4824748.821105361 
 06/24  06:45:00,16.675,77.25,51326198.97867642,3696431.676763409,14498948.208199963,4375654.727656196,4824748.821105361 
 06/24  07:00:00,17.3,75.0,53264001.61894607,3777843.9076343209,16472277.237916582,4258716.107338311,4824748.821105361 
 06/24  07:15:00,18.025000000000003,72.75,78082200.84775819,3878809.8073546357,18808279.781115269,3094180.8096826367,24123744.105526806 
 06/24  07:30:00,18.75,70.5,79976509.69314325,3937141.114942638,20925965.484689773,2812472.643905198,24123744.105526806 
 06/24  07:45:00,19.474999999999999,68.25,81674765.20975688,3962943.1066541557,22850054.83842539,2560836.815071689,24123744.105526806 
 06/24  08:00:00,20.2,66.0,83220708.52288868,3976278.792507994,24639592.76891063,2303906.511864415,24123744.105526806 
 06/24  08:15:00,21.049999999999998,62.0,86451777.43735752,3984210.9137622707,26114561.531075948,2029151.4659905686,24123744.105526806 
 06/24  08:30:00,21.9,58.0,87449806.95397249,3984652.176640403,27395027.338752055,1746273.9120513099,24123744.105526806 
 06/24  08:45:00,22.750000000000005,54.0,88219610.37715699,3971482.181516541,28470284.271578626,1453990.3975330992,24123744.105526806 
 06/24  09:00:00,23.6,50.0,88351248.3328858,3944394.3743598528,28927982.847868459,1155017.584128765,24123744.105526806 
 06/24  09:15:00,24.35,47.0,87384068.95110619,3901217.8045102765,29119512.210213636,906452.4428205992,24123744.105526806 
 06/24  09:30:00,25.1,44.0,87581524.17091567,3844056.241652712,29573440.966898525,707140.468802745,24123744.105526806 
 06/24  09:45:00,25.85,41.0,87680072.0824087,3777494.8911711059,29939787.892153384,505902.8055225207,24123744.105526806 
 06/24  10:00:00,26.6,38.0,87765494.61175628,3710604.0629678515,30293501.057604076,304502.997622665,24123744.105526806 
 06/24  10:15:00,27.725,35.0,90561024.6575149,3668586.4509532565,31296183.81276419,116444.82331269259,24123744.105526806 
 06/24  10:30:00,28.85,32.0,91500424.79111049,3646884.958352543,32366730.515490697,6999.746782483817,24123744.105526806 
 06/24  10:45:00,29.975,29.0,92662870.57852127,3646845.4437315997,33536215.56430491,0.0,24123744.105526806 
 06/24  11:00:00,31.1,26.0,94368866.22202663,3653945.6815551586,35235110.9699867,0.0,24123744.105526806 
 06/24  11:15:00,31.675000000000006,25.0,94453682.52087751,3660183.7752585357,36469645.21909025,0.0,24123744.105526806 
 06/24  11:30:00,32.25,24.0,95797648.07401745,3672281.878397438,37801512.66909129,0.0,24123744.105526806 
 06/24  11:45:00,32.824999999999999,23.0,97279925.24186903,3695496.472700301,39260575.24264,0.0,24123744.105526806 
 06/24  12:00:00,33.4,22.0,98905943.50600508,3728257.1293224955,40853832.85015387,0.0,24123744.105526806 
 06/24  12:15:00,33.675,22.5,97424521.232699,3759839.523789649,41652740.27029273,0.0,24123744.105526806 
 06/24  12:30:00,33.95,23.0,98267721.97572644,3791655.9834662296,42464124.553643587,0.0,24123744.105526806 
 06/24  12:45:00,34.225,23.5,99146170.04759462,3831694.9655356199,43302533.64344236,0.0,24123744.105526806 
 06/24  13:00:00,34.5,24.0,100025645.6641717,3873284.7851745656,44140419.44038049,0.0,24123744.105526806 
 06/24  13:15:00,34.75,23.0,73961481.34851605,3762307.2190746355,43755921.85129665,0.0,7237123.231658037 
 06/24  13:30:00,35.0,22.0,74363326.75815349,3766322.3953220716,44153752.08468666,0.0,7237123.231658037 
 06/24  13:45:00,35.25,21.0,75182345.90385545,3773660.474057192,44965433.1516535,0.0,7237123.231658037 
 06/24  14:00:00,35.5,20.0,76038938.37501857,3780586.127468997,45815099.96940482,0.0,7237123.231658037 
 06/24  14:15:00,35.35,20.75,74619839.05576705,3789127.9936761225,45543414.8279022,0.0,7237123.231658037 
 06/24  14:30:00,35.2,21.5,74883743.43552663,3855707.50799656,45740739.693341348,0.0,7237123.231658037 
 06/24  14:45:00,35.05,22.25,75185212.34837932,3930754.8640544216,45967161.25013617,0.0,7237123.231658037 
 06/24  15:00:00,34.9,23.0,75329232.51976663,3992538.1880839818,46049398.09749394,0.0,7237123.231658037 
 06/24  15:15:00,34.675,23.0,75599311.91738308,4041909.4317723067,45981117.24043305,0.0,7237123.231658037 
 06/24  15:30:00,34.45,23.0,75523750.30178702,4087860.5168399785,45859604.53976931,0.0,7237123.231658037 
 06/24  15:45:00,34.225,23.0,75331921.74060959,4118763.144683362,45636873.350748497,0.0,7237123.231658037 
 06/24  16:00:00,34.0,23.0,75062549.41657695,4139514.37458562,45346749.79681359,0.0,7237123.231658037 
 06/24  16:15:00,33.625,24.5,66851723.85880071,4105431.931740259,44118140.90255175,0.0,2412374.4105526807 
 06/24  16:30:00,33.25,26.0,65687793.39388144,4094417.90863503,42965224.46073771,0.0,2412374.4105526807 
 06/24  16:45:00,32.875,27.5,64185696.02127205,4030628.3385392997,41526916.658224049,0.0,2412374.4105526807 
 06/24  17:00:00,32.5,29.0,62901150.58320538,3950146.666519625,40322852.892177049,0.0,2412374.4105526807 
 06/24  17:15:00,32.0,30.0,26345196.389606667,894507.4138448496,8556472.017187182,0.0,2412374.4105526807 
 06/24  17:30:00,31.5,31.0,51751212.25686579,3412940.5386226677,31444054.759668486,0.0,2412374.4105526807 
 06/24  17:45:00,31.0,32.0,27910539.588473366,1147908.9486244487,9868413.681274282,0.0,2412374.4105526807 
 06/24  18:00:00,30.5,33.0,42398899.8353909,2494613.379723108,23010069.49709316,0.0,2412374.4105526807 
 06/24  18:15:00,29.775,34.0,41541538.18630155,2494613.3797231086,22152707.848003806,0.0,2412374.4105526807 
 06/24  18:30:00,29.05,35.0,16894216.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/24  18:45:00,28.325000000000004,36.0,16894216.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/24  19:00:00,27.6,37.0,30217816.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/24  19:15:00,27.125000000000005,38.5,30217816.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/24  19:30:00,26.65,40.0,30217816.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/24  19:45:00,26.174999999999998,41.5,30217816.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/24  20:00:00,25.7,43.0,30217816.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/24  20:15:00,25.075,45.5,30217816.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/24  20:30:00,24.45,48.0,30217816.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/24  20:45:00,23.825,50.5,30217816.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/24  21:00:00,23.2,53.0,30217816.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/24  21:15:00,22.724999999999999,55.0,30217816.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/24  21:30:00,22.25,57.0,30217816.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/24  21:45:00,21.775000000000003,59.0,30217816.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/24  22:00:00,21.3,61.0,30217816.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/24  22:15:00,20.900000000000003,62.0,30217816.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/24  22:30:00,20.5,63.0,30217816.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/24  22:45:00,20.099999999999999,64.0,30217816.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/24  23:00:00,19.7,65.0,30217816.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/24  23:15:00,19.349999999999999,65.0,30217816.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/24  23:30:00,19.0,65.0,30217816.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/24  23:45:00,18.650000000000003,65.0,30217816.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/24  24:00:00,18.3,65.0,30217816.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/25  00:15:00,18.05,65.0,30217816.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/25  00:30:00,17.8,65.0,30217816.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/25  00:45:00,17.55,65.0,30217816.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/25  01:00:00,17.3,65.0,30217816.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/25  01:15:00,17.125,66.0,30217816.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/25  01:30:00,16.950000000000004,67.0,30217816.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/25  01:45:00,16.775000000000003,68.0,30217816.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/25  02:00:00,16.6,69.0,30217816.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/25  02:15:00,16.475,69.0,30217816.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/25  02:30:00,16.35,69.0,30217816.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/25  02:45:00,16.225,69.0,30217816.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/25  03:00:00,16.1,69.0,30217816.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/25  03:15:00,15.975000000000002,69.75,30217816.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/25  03:30:00,15.850000000000002,70.5,30217816.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/25  03:45:00,15.725,71.25,30217816.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/25  04:00:00,15.6,72.0,30217816.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/25  04:15:00,15.475,72.0,30217816.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/25  04:30:00,15.35,72.0,30217816.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/25  04:45:00,15.225,72.0,16894216.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/25  05:00:00,15.1,72.0,16894216.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/25  05:15:00,15.7,70.25,16894216.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/25  05:30:00,16.3,68.5,16894216.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/25  05:45:00,16.9,66.75,16894216.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/25  06:00:00,17.5,65.0,16894216.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/25  06:15:00,18.875,58.75,16894216.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/25  06:30:00,20.25,52.5,31756531.11346513,2312852.645799146,12549461.509091348,0.0,2412374.4105526807 
 06/25  06:45:00,21.625,46.25,40322265.85299862,3355545.0911914447,20072503.803232545,0.0,2412374.4105526807 
 06/25  07:00:00,23.0,40.0,25494252.202168939,1147908.9486244487,7452126.294969857,0.0,2412374.4105526807 
 06/25  07:15:00,24.175,37.0,36629627.747253309,2499027.7519543727,17236383.0367243,0.0,2412374.4105526807 
 06/25  07:30:00,25.35,34.0,46304560.52450283,3642522.3283475569,25767821.237580636,0.0,2412374.4105526807 
 06/25  07:45:00,26.525,31.0,26297244.728406636,1147908.9486244487,8255118.821207554,0.0,2412374.4105526807 
 06/25  08:00:00,27.7,28.0,38186114.65401709,2520809.6833910339,18771088.01205142,0.0,2412374.4105526807 
 06/25  08:15:00,28.5,26.0,48028824.87507795,3647238.0323663165,27487369.884137006,0.0,2412374.4105526807 
 06/25  08:30:00,29.299999999999998,24.0,26745008.573080705,1147908.9486244487,8702882.66588162,0.0,2412374.4105526807 
 06/25  08:45:00,30.099999999999999,22.0,39520950.03382262,2527714.6846835545,20099018.390564428,0.0,2412374.4105526807 
 06/25  09:00:00,30.9,20.0,49785767.51400534,3648314.34619562,29243236.209235088,0.0,2412374.4105526807 
 06/25  09:15:00,31.599999999999999,18.75,27179643.746188664,1147908.9486244487,9137517.838989584,0.0,2412374.4105526807 
 06/25  09:30:00,32.3,17.5,41447291.18897462,2518623.3685724178,22034450.861827569,0.0,2412374.4105526807 
 06/25  09:45:00,33.0,16.25,52074725.38520486,3642522.3283475569,31537986.098282666,0.0,2412374.4105526807 
 06/25  10:00:00,33.7,15.0,27635903.3906021,1147908.9486244487,9593777.48340302,0.0,2412374.4105526807 
 06/25  10:15:00,34.275000000000009,14.0,43409733.373263429,2495577.3595833226,24019939.05510547,0.0,2412374.4105526807 
 06/25  10:30:00,34.85,13.0,49163474.856541369,3068567.854035333,29200690.043931396,0.0,2412374.4105526807 
 06/25  10:45:00,35.425,12.0,28538379.795167455,1147908.9486244487,10496253.887968375,0.0,2412374.4105526807 
 06/25  11:00:00,36.0,11.0,45695567.214851107,2494613.379723108,26306736.876553358,0.0,2412374.4105526807 
 06/25  11:15:00,36.25,11.25,48281478.55632331,2781590.61687922,28605670.980869466,0.0,2412374.4105526807 
 06/25  11:30:00,36.5,11.5,29162002.013197036,1147908.9486244487,11119876.105997952,0.0,2412374.4105526807 
 06/25  11:45:00,36.75,11.75,47092031.4274955,2494613.379723108,27703201.089197756,0.0,2412374.4105526807 
 06/25  12:00:00,37.0,12.0,46603922.21786414,2494613.3797231086,27215091.8795664,0.0,2412374.4105526807 
 06/25  12:15:00,37.125,12.75,27782850.570016117,983921.9559638131,9904711.655477671,0.0,2412374.4105526807 
 06/25  12:30:00,37.25,13.5,58645350.721776168,3467909.7223110746,38283224.040890458,0.0,2412374.4105526807 
 06/25  12:45:00,37.375,14.25,47431134.276902828,2494613.379723108,28042303.93860508,0.0,2412374.4105526807 
 06/25  13:00:00,37.5,15.0,16894216.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/25  13:15:00,37.6,14.25,56133768.675967898,3139935.736989803,36099615.98040346,0.0,2412374.4105526807 
 06/25  13:30:00,37.7,13.5,60996236.79212017,3642522.328347557,40459497.50519798,0.0,2412374.4105526807 
 06/25  13:45:00,37.8,12.75,16894216.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/25  14:00:00,37.9,12.0,47473386.54461733,2309375.1603107789,28269794.42573192,0.0,2412374.4105526807 
 06/25  14:15:00,37.675,12.5,61823275.23705329,3642522.3283475569,41286535.950131099,0.0,2412374.4105526807 
 06/25  14:30:00,37.45,13.0,16894216.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/25  14:45:00,37.225,13.5,62313751.64288577,3646685.8931081846,41772848.79120295,0.0,2412374.4105526807 
 06/25  15:00:00,37.0,14.0,60884958.03982802,3642522.328347557,40348218.75290582,0.0,2412374.4105526807 
 06/25  15:15:00,36.625,14.0,16894216.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/25  15:30:00,36.25,14.0,61763790.44426336,3683927.6592616986,41185645.82642704,0.0,2412374.4105526807 
 06/25  15:45:00,35.875,14.0,59864261.69390129,3642522.328347557,39327522.4069791,0.0,2412374.4105526807 
 06/25  16:00:00,35.5,14.0,16894216.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/25  16:15:00,35.175,15.0,60869600.389674659,3706552.184490794,40268831.246609229,0.0,2412374.4105526807 
 06/25  16:30:00,34.85,16.0,58780991.20414529,3642522.328347557,38244251.917223099,0.0,2412374.4105526807 
 06/25  16:45:00,34.525000000000009,17.0,16894216.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/25  17:00:00,34.2,18.0,59538834.900447238,3704303.7341097525,38940314.20776285,0.0,2412374.4105526807 
 06/25  17:15:00,33.150000000000009,19.75,56631912.91922831,3642522.328347557,36095173.632306117,0.0,2412374.4105526807 
 06/25  17:30:00,32.1,21.5,16894216.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/25  17:45:00,31.05,23.25,55077734.31453267,3658384.265275358,34525133.09068268,0.0,2412374.4105526807 
 06/25  18:00:00,30.0,25.0,52826821.41305285,3642522.328347557,32290082.126130664,0.0,2412374.4105526807 
 06/25  18:15:00,29.525,25.0,16894216.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/25  18:30:00,29.05,25.0,39065679.22051316,2145388.167650143,20026074.094288388,0.0,2412374.4105526807 
 06/25  18:45:00,28.575000000000004,25.0,41250367.59130674,2494613.3797231086,21861537.25300899,0.0,2412374.4105526807 
 06/25  19:00:00,28.1,25.0,30217816.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/25  19:15:00,27.525000000000003,26.25,30217816.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/25  19:30:00,26.950000000000004,27.5,36363534.88198629,636162.5687338658,5509555.35467779,0.0,2412374.4105526807 
 06/25  19:45:00,26.375,28.75,42326932.63568322,1272325.1374677318,10836790.539640859,0.0,2412374.4105526807 
 06/25  20:00:00,25.8,30.0,30217816.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/25  20:15:00,25.325000000000004,31.5,30217816.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/25  20:30:00,24.85,33.0,30217816.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/25  20:45:00,24.374999999999998,34.5,30217816.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/25  21:00:00,23.9,36.0,30217816.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/25  21:15:00,23.449999999999997,38.0,30217816.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/25  21:30:00,23.0,40.0,30217816.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/25  21:45:00,22.550000000000006,42.0,30217816.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/25  22:00:00,22.1,44.0,30217816.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/25  22:15:00,21.725,45.75,30217816.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/25  22:30:00,21.35,47.5,30217816.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/25  22:45:00,20.975,49.25,30217816.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/25  23:00:00,20.6,51.0,30217816.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/25  23:15:00,20.35,51.75,30217816.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/25  23:30:00,20.1,52.5,30217816.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/25  23:45:00,19.85,53.25,30217816.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/25  24:00:00,19.6,54.0,30217816.958574635,0.0,0.0,0.0,2412374.4105526807 
 06/26  00:15:00,19.400000000000003,53.5,35042565.779680009,0.0,0.0,0.0,2412374.4105526807 
 06/26  00:30:00,19.200000000000004,53.0,35042565.779680009,0.0,0.0,0.0,2412374.4105526807 
 06/26  00:45:00,19.0,52.5,35042565.779680009,0.0,0.0,0.0,2412374.4105526807 
 06/26  01:00:00,18.8,52.0,35042565.779680009,0.0,0.0,0.0,2412374.4105526807 
 06/26  01:15:00,18.625,54.5,35042565.779680009,0.0,0.0,0.0,2412374.4105526807 
 06/26  01:30:00,18.450000000000004,57.0,35042565.779680009,0.0,0.0,0.0,2412374.4105526807 
 06/26  01:45:00,18.275000000000003,59.5,35042565.779680009,0.0,0.0,0.0,2412374.4105526807 
 06/26  02:00:00,18.1,62.0,35042565.779680009,0.0,0.0,0.0,2412374.4105526807 
 06/26  02:15:00,17.950000000000004,62.75,35042565.779680009,0.0,0.0,0.0,2412374.4105526807 
 06/26  02:30:00,17.8,63.5,35042565.779680009,0.0,0.0,0.0,2412374.4105526807 
 06/26  02:45:00,17.65,64.25,35042565.779680009,0.0,0.0,0.0,2412374.4105526807 
 06/26  03:00:00,17.5,65.0,35042565.779680009,0.0,0.0,0.0,2412374.4105526807 
 06/26  03:15:00,17.5,66.75,35042565.779680009,0.0,0.0,0.0,2412374.4105526807 
 06/26  03:30:00,17.5,68.5,35042565.779680009,0.0,0.0,0.0,2412374.4105526807 
 06/26  03:45:00,17.5,70.25,35042565.779680009,0.0,0.0,0.0,2412374.4105526807 
 06/26  04:00:00,17.5,72.0,35042565.779680009,0.0,0.0,0.0,2412374.4105526807 
 06/26  04:15:00,17.4,73.5,37454940.19023269,0.0,0.0,0.0,4824748.821105361 
 06/26  04:30:00,17.3,75.0,37454940.19023269,0.0,0.0,0.0,4824748.821105361 
 06/26  04:45:00,17.200000000000004,76.5,24131340.190232684,0.0,0.0,0.0,4824748.821105361 
 06/26  05:00:00,17.1,78.0,24131340.190232684,0.0,0.0,0.0,4824748.821105361 
 06/26  05:15:00,17.200000000000004,77.25,50055925.75235885,4904186.40338211,18314564.205897213,2705834.952846844,4824748.821105361 
 06/26  05:30:00,17.3,76.5,45072313.45964639,3642522.328347557,16337694.53036149,960756.4107046657,4824748.821105361 
 06/26  05:45:00,17.4,75.75,45932613.57532293,3642522.328347557,16519591.157524994,1639159.8992177004,4824748.821105361 
 06/26  06:00:00,17.5,75.0,46337101.356678258,3642522.328347557,16697664.277126698,1865574.560971321,4824748.821105361 
 06/26  06:15:00,18.0,73.25,67419587.91526813,3644155.5008038508,17995594.780619649,1884384.416785832,14474246.463316074 
 06/26  06:30:00,18.5,71.5,69064806.97046769,3718258.6710735296,19530762.628516534,1920332.453818832,14474246.463316074 
 06/26  06:45:00,19.0,69.75,70724641.98443488,3807241.843239237,21086424.030414195,1935522.893722652,14474246.463316074 
 06/26  07:00:00,19.5,68.0,72268488.63933413,3886702.7723972436,22570289.66147939,1916042.9883987159,14474246.463316074 
 06/26  07:15:00,20.125,64.75,136754964.82062526,4375183.006261433,25288463.743941174,298001.44757849528,43422739.389948237 
 06/26  07:30:00,20.75,61.5,139008192.35784329,4745058.946833974,27371409.53958279,98407.248582396,43422739.389948237 
 06/26  07:45:00,21.375,58.25,140558949.06128023,4952863.987416309,28812768.451019758,0.0,43422739.389948237 
 06/26  08:00:00,22.0,55.0,141799238.09809915,5070198.953704508,29935722.521550485,0.0,43422739.389948237 
 06/26  08:15:00,22.9,51.5,134936537.0393387,4818162.009525524,30838772.692683303,0.0,43422739.389948237 
 06/26  08:30:00,23.8,48.0,136731927.00855748,4868654.047804631,32583670.62362294,0.0,43422739.389948237 
 06/26  08:45:00,24.700000000000004,44.5,138368153.98653839,4918208.849505409,34170342.79990307,0.0,43422739.389948237 
 06/26  09:00:00,25.6,41.0,139956849.2318299,4989266.749920345,35687980.1447797,0.0,43422739.389948237 
 06/26  09:15:00,26.475,38.75,139535015.68673326,4975807.335678332,37013540.07985909,0.0,43422739.389948237 
 06/26  09:30:00,27.35,36.5,141097431.27644167,5008248.143578501,38543514.86166735,0.0,43422739.389948237 
 06/26  09:45:00,28.225,34.25,142649921.71539299,5033350.8790858299,40070902.56511135,0.0,43422739.389948237 
 06/26  10:00:00,29.1,32.0,144167906.76315568,5051414.95039937,41570823.5415605,0.0,43422739.389948237 
 06/26  10:15:00,29.6,32.25,147889465.34794898,5137823.985265104,43472039.025553997,0.0,43422739.389948237 
 06/26  10:30:00,30.1,32.5,149649367.51453165,5176993.451199619,45192771.726202148,0.0,43422739.389948237 
 06/26  10:45:00,30.6,32.75,151632342.05562807,5233378.825140426,47119360.893357727,0.0,43422739.389948237 
 06/26  11:00:00,31.1,33.0,153877225.87247835,5313157.448773298,49284466.08657515,0.0,43422739.389948237 
 06/26  11:15:00,31.6,31.5,152163122.2566436,4990032.301064215,48383401.27471978,0.0,43422739.389948237 
 06/26  11:30:00,32.1,30.0,153531158.53049786,5059466.491476337,49682003.35816188,0.0,43422739.389948237 
 06/26  11:45:00,32.6,28.5,154516480.36056275,5111293.060806405,50615498.6188967,0.0,43422739.389948237 
 06/26  12:00:00,33.1,27.0,155642184.75795449,5176846.930591211,51675649.14650363,0.0,43422739.389948237 
 06/26  12:15:00,33.1,27.0,161295103.91345237,5740769.051567436,54829787.46980999,0.0,43422739.389948237 
 06/26  12:30:00,33.1,27.0,161827862.19794718,5823297.0300278,55280017.775844458,0.0,43422739.389948237 
 06/26  12:45:00,33.1,27.0,162587120.0493942,5899817.668899016,55962754.988420229,0.0,43422739.389948237 
 06/26  13:00:00,33.1,27.0,163216591.72431688,5973068.135740289,56518976.196501638,0.0,43422739.389948237 
 06/26  13:15:00,33.35,26.25,160136964.52810226,5900086.639201426,56691209.61770502,0.0,43422739.389948237 
 06/26  13:30:00,33.6,25.5,161277410.68265707,6011475.995792734,57720266.4156685,0.0,43422739.389948237 
 06/26  13:45:00,33.85,24.75,162785708.47308726,6181683.2304194229,59058356.97147204,0.0,43422739.389948237 
 06/26  14:00:00,34.1,24.0,164528143.28149388,6400724.230815891,60581750.77948217,0.0,43422739.389948237 
 06/26  14:15:00,33.85,25.25,165498635.41451014,6579005.688842224,61373961.45447208,0.0,43422739.389948237 
 06/26  14:30:00,33.6,26.5,166322714.8257268,6741023.200322403,62036023.35420859,0.0,43422739.389948237 
 06/26  14:45:00,33.35,27.75,166930338.18610189,6864699.7740079839,62519970.14089809,0.0,43422739.389948237 
 06/26  15:00:00,33.1,29.0,167325947.93648879,6951940.714864906,62828338.950428079,0.0,43422739.389948237 
 06/26  15:15:00,33.1,27.75,170627004.2978126,7201440.03911988,63278994.88859582,0.0,43422739.389948237 
 06/26  15:30:00,33.1,26.5,170554616.6498663,7305497.973359869,63102549.30640949,0.0,43422739.389948237 
 06/26  15:45:00,33.1,25.25,170211948.3984568,7380708.57447065,62684670.45388921,0.0,43422739.389948237 
 06/26  16:00:00,33.1,24.0,169749573.98604284,7438549.6110033229,62164455.00494259,0.0,43422739.389948237 
 06/26  16:15:00,32.6,25.75,156352820.6694814,6924257.846279975,59132415.74059643,0.0,33773241.74773752 
 06/26  16:30:00,32.1,27.5,154614169.49657727,6811686.198959811,57506336.21501245,0.0,33773241.74773752 
