Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep),Electricity:Facility [J](TimeStep),Fans:Electricity [J](TimeStep),Cooling:Electricity [J](TimeStep),Heating:Electricity [J](TimeStep),InteriorLights:Electricity [J](TimeStep) 
 11/02  15:15:00,26.95,15.0,110582052.85787153,7615988.024911741,27558308.230975056,0.0,30736022.977150486 
 11/02  15:30:00,26.7,15.0,109763742.54500245,7193600.615388786,26805300.77666013,0.0,31093107.52811929 
 11/02  15:45:00,26.45,15.0,109216138.39484114,6831960.781707605,26055295.55351843,0.0,31657148.434780856 
 11/02  16:00:00,26.2,15.0,107831813.13560483,6380730.770505553,25122200.30548417,0.0,31657148.434780856 
 11/02  16:15:00,25.924999999999998,15.5,82911328.05613737,5492195.801577097,23074100.17301325,0.0,18924120.463135035 
 11/02  16:30:00,25.65,16.0,82785403.4232518,5293150.399723545,22437130.296159574,0.0,19634211.1089567 
 11/02  16:45:00,25.375000000000005,16.5,82276146.45403986,5211417.129969638,22009606.596701534,0.0,19634211.1089567 
 11/02  17:00:00,25.1,17.0,88930625.25589873,5134136.260619238,21612016.267910817,0.0,19634211.1089567 
 11/02  17:15:00,24.575000000000004,17.5,60723953.59838835,4555841.164856939,19859565.357179598,0.0,11780526.665374013 
 11/02  17:30:00,24.05,18.0,60273623.771806288,4555841.164856939,19409235.53059753,0.0,11780526.665374013 
 11/02  17:45:00,23.525,18.5,59778917.6356944,4555841.164856939,18914529.39448564,0.0,11780526.665374013 
 11/02  18:00:00,23.0,19.0,59335797.79164889,4555841.164856939,18471409.550440138,0.0,11780526.665374013 
 11/02  18:15:00,21.25,22.25,53510745.58598155,4555841.164856939,14973695.967858516,0.0,11780526.665374013 
 11/02  18:30:00,19.5,25.5,50223203.2246632,4555841.164856939,11447632.71589477,238520.8906453922,11780526.665374013 
 11/02  18:45:00,17.75,28.75,46858984.50965442,4555841.164856939,7540444.012789912,781490.8787414718,11780526.665374013 
 11/02  19:00:00,16.0,32.0,42956869.06486297,4555841.164856939,3004101.018864592,1415718.4278753433,11780526.665374013 
 11/02  19:15:00,15.575,33.0,38702164.530384559,4555841.164856939,1804937.237960563,2287019.89609229,7853684.443582677 
 11/02  19:30:00,15.15,34.0,38079177.89399856,4555841.164856939,560819.1060796273,2908151.391587231,7853684.443582677 
 11/02  19:45:00,14.725000000000002,35.0,38107231.13065623,4555841.164856939,0.0,3497023.7343245327,7853684.443582677 
 11/02  20:00:00,14.3,36.0,38646507.642312917,4555841.164856939,0.0,4036300.245981219,7853684.443582677 
 11/02  20:15:00,14.150000000000003,36.25,37881640.85015903,4555841.164856939,0.0,4435102.765370179,7853684.443582677 
 11/02  20:30:00,14.0,36.5,38559356.77844463,4555841.164856939,0.0,5112818.693655784,7853684.443582677 
 11/02  20:45:00,13.849999999999998,36.75,39050704.2028452,4555841.164856939,0.0,5604166.118056353,7853684.443582677 
 11/02  21:00:00,13.7,37.0,39721220.54397829,4555841.164856939,0.0,6274682.459189445,7853684.443582677 
 11/02  21:15:00,13.325,36.25,24963854.69814057,0.0,0.0,0.0,3926842.2217913388 
 11/02  21:30:00,12.95,35.5,24963854.69814057,0.0,0.0,0.0,3926842.2217913388 
 11/02  21:45:00,12.575,34.75,24963854.69814057,0.0,0.0,0.0,3926842.2217913388 
 11/02  22:00:00,12.2,34.0,24963854.69814057,0.0,0.0,0.0,3926842.2217913388 
 11/02  22:15:00,11.849999999999998,37.75,23000433.587244899,0.0,0.0,0.0,1963421.1108956694 
 11/02  22:30:00,11.5,41.5,23000433.587244899,0.0,0.0,0.0,1963421.1108956694 
 11/02  22:45:00,11.150000000000003,45.25,23000433.587244899,0.0,0.0,0.0,1963421.1108956694 
 11/02  23:00:00,10.8,49.0,23000433.587244899,0.0,0.0,0.0,1963421.1108956694 
 11/02  23:15:00,10.55,50.75,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 11/02  23:30:00,10.3,52.5,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 11/02  23:45:00,10.05,54.25,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 11/02  24:00:00,9.8,56.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 11/03  00:15:00,9.625,55.5,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 11/03  00:30:00,9.45,55.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 11/03  00:45:00,9.274999999999999,54.5,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 11/03  01:00:00,9.1,54.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 11/03  01:15:00,8.924999999999999,54.5,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 11/03  01:30:00,8.75,55.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 11/03  01:45:00,8.575000000000001,55.5,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 11/03  02:00:00,8.4,56.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 11/03  02:15:00,8.25,56.5,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 11/03  02:30:00,8.1,57.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 11/03  02:45:00,7.949999999999999,57.5,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 11/03  03:00:00,7.8,58.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 11/03  03:15:00,7.8,57.5,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 11/03  03:30:00,7.8,57.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 11/03  03:45:00,7.8,56.5,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 11/03  04:00:00,7.8,56.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 11/03  04:15:00,7.8,56.5,20500952.453789068,0.0,0.0,0.0,4343852.015255905 
 11/03  04:30:00,7.8,57.0,20500952.453789068,0.0,0.0,0.0,4343852.015255905 
 11/03  04:45:00,7.8,57.5,20500952.453789068,0.0,0.0,0.0,4343852.015255905 
 11/03  05:00:00,7.8,58.0,20500952.453789068,0.0,0.0,0.0,4343852.015255905 
 11/03  05:15:00,7.425,59.75,50817728.8736598,4583513.407818281,0.0,21270360.76770095,3926842.2217913388 
 11/03  05:30:00,7.05,61.5,51195382.98789756,4555841.164856939,0.0,21675687.12490004,3926842.2217913388 
 11/03  05:45:00,6.675,63.25,53691903.65211321,4555841.164856939,0.0,24172207.789115684,3926842.2217913388 
 11/03  06:00:00,6.3,65.0,52989995.58863133,4555841.164856939,0.0,23470299.725633816,3926842.2217913388 
 11/03  06:15:00,7.5,61.75,69143281.8373295,4555841.164856939,0.0,28717145.05474935,11780526.665374013 
 11/03  06:30:00,8.7,58.5,67135976.30097617,4555841.164856939,0.0,26709839.518396018,11780526.665374013 
 11/03  06:45:00,9.899999999999999,55.25,62191034.48101299,4555841.164856939,0.0,22190967.701299199,11354456.662507628 
 11/03  07:00:00,11.1,52.0,57073288.08455396,4555841.164856939,0.0,17875310.77112757,10552367.196220233 
 11/03  07:15:00,12.924999999999999,46.25,90381655.6128537,4880773.380803982,0.0,2480948.47718337,31657101.58866069 
 11/03  07:30:00,14.75,40.5,88857782.04234386,5093668.131188021,0.0,1546261.8148902083,30855019.930059978 
 11/03  07:45:00,16.575,34.75,93685583.38316864,5287691.711803858,5199616.726995766,1099443.2240729668,30735999.554090404 
 11/03  08:00:00,18.4,29.0,98189129.93795733,5402037.504987783,10045627.727597153,642632.9850763388,30735999.554090404 
 11/03  08:15:00,19.349999999999999,29.0,92304872.5657369,5171571.34794583,12307019.295488403,291300.7270351674,30735999.554090404 
 11/03  08:30:00,20.299999999999998,29.0,95904884.50360956,5846456.793002661,15503976.079159998,19470.436179377793,30735999.554090404 
 11/03  08:45:00,21.25,29.0,99383233.83523007,6326625.439889804,18521627.200072759,0.0,30735999.554090404 
 11/03  09:00:00,22.2,29.0,102562849.47020954,6788700.93627028,21239167.338671745,0.0,30735999.554090404 
 11/03  09:15:00,22.875,28.25,102869329.40852177,7082527.458179932,22997324.72238861,0.0,30735999.554090404 
 11/03  09:30:00,23.549999999999998,27.5,104704094.55653195,7503354.968127933,24411262.360450798,0.0,30735999.554090404 
 11/03  09:45:00,24.224999999999999,26.75,105996424.37249469,7799018.426318944,25407928.718222519,0.0,30735999.554090404 
 11/03  10:00:00,24.9,26.0,106901618.05635168,8048321.034714056,26301860.545623557,0.0,30497958.802151257 
 11/03  10:15:00,25.15,25.0,109681880.50553893,8441940.276268978,27062020.161911154,0.0,30378938.42618168 
 11/03  10:30:00,25.4,24.0,109882999.41836551,8567878.725269208,27513227.89684519,0.0,30002911.155073979 
 11/03  10:45:00,25.65,23.0,110153850.32623649,8488626.356145956,27863331.173839455,0.0,30002911.155073979 
 11/03  11:00:00,25.9,22.0,110303328.05578715,8272997.7674003769,28228437.492135675,0.0,30002911.155073979 
 11/03  11:15:00,26.424999999999998,22.0,111871456.37097928,7831814.276672633,29538377.82847215,0.0,29814897.519520128 
 11/03  11:30:00,26.95,22.0,112743093.72919582,7797238.097591496,30444591.365769853,0.0,29814897.519520128 
 11/03  11:45:00,27.475,22.0,113402290.27594587,7774578.654359054,31126447.355752335,0.0,29814897.519520128 
 11/03  12:00:00,28.0,22.0,114140384.9925751,7790796.084375748,31660311.006810987,0.0,30002911.155073979 
 11/03  12:15:00,28.0,20.75,114986763.88497152,8191628.359221597,31538656.090070279,0.0,30002911.155073979 
 11/03  12:30:00,28.0,19.5,115404211.20600583,8285956.413533518,31861775.35679263,0.0,30002911.155073979 
 11/03  12:45:00,28.0,18.25,115600095.42523507,8425088.806855064,31918527.18270033,0.0,30002911.155073979 
 11/03  13:00:00,28.0,17.0,115910695.44710736,8696206.972347049,32146022.67463451,0.0,29814897.519520128 
 11/03  13:15:00,27.875,16.75,112659104.72648388,8916852.818834246,31873876.714266689,0.0,29814897.519520128 
 11/03  13:30:00,27.75,16.5,113593083.38290425,9547103.370013565,32177604.819507734,0.0,29814897.519520128 
 11/03  13:45:00,27.625,16.25,114502576.82629447,10074671.103951779,32371516.8934059,0.0,30002911.155073979 
 11/03  14:00:00,27.5,16.0,115615515.2563835,10546431.19242952,32517639.780253184,0.0,30497966.60983795 
 11/03  14:15:00,27.5,16.0,115657675.95707315,10514098.43400638,32354076.872053468,0.0,30736022.977150486 
 11/03  14:30:00,27.5,16.0,115368451.18936472,10379771.15084192,32199179.387509478,0.0,30736022.977150486 
 11/03  14:45:00,27.5,16.0,113639563.12016735,9623803.502394408,31226258.966759616,0.0,30736022.977150486 
 11/03  15:00:00,27.5,16.0,112244075.45637045,9066858.472112038,30387716.33324509,0.0,30736022.977150486 
 11/03  15:15:00,26.85,19.0,113541511.91071618,8629195.670908284,29385531.45416689,0.0,30855051.160806754 
 11/03  15:30:00,26.2,22.0,111937906.799681,8013949.2969361,28159116.349791327,0.0,31093107.52811929 
 11/03  15:45:00,25.549999999999998,25.0,110892736.59511514,7509272.345827175,27054582.189672874,0.0,31657148.434780856 
 11/03  16:00:00,24.9,28.0,109213332.45254657,6918583.3200215329,25965867.07290994,0.0,31657148.434780856 
 11/03  16:15:00,24.374999999999998,29.5,83110982.08094616,5450593.7400519489,23315356.259347209,0.0,18924120.463135035 
 11/03  16:30:00,23.85,31.0,82845922.0199394,5185541.87677748,22605257.415793245,0.0,19634211.1089567 
 11/03  16:45:00,23.325000000000004,32.5,82334031.73671645,5146421.579781186,22132487.429566608,0.0,19634211.1089567 
 11/03  17:00:00,22.8,34.0,88600225.23721928,5133312.051426185,21282440.458424428,0.0,19634211.1089567 
 11/03  17:15:00,22.525000000000003,33.5,60316605.72984936,4555841.164856939,19452217.488640608,0.0,11780526.665374013 
 11/03  17:30:00,22.25,33.0,59606830.61469587,4555841.164856939,18742442.373487116,0.0,11780526.665374013 
 11/03  17:45:00,21.974999999999999,32.5,58897895.69498149,4555841.164856939,18033507.45377274,0.0,11780526.665374013 
 11/03  18:00:00,21.7,32.0,58190545.9336897,4555841.164856939,17326157.69248095,0.0,11780526.665374013 
 11/03  18:15:00,20.349999999999999,33.75,53061119.30047248,4555841.164856939,14474448.724575347,49620.95777409918,11780526.665374013 
 11/03  18:30:00,19.0,35.5,50158084.19741404,4555841.164856939,11329155.20123522,291879.378055789,11780526.665374013 
 11/03  18:45:00,17.650000000000003,37.25,47015959.15293343,4555841.164856939,7892249.404349933,586660.1304604603,11780526.665374013 
 11/03  19:00:00,16.3,39.0,43655323.453431058,4555841.164856939,4108687.4149112089,1009586.4203967997,11780526.665374013 
 11/03  19:15:00,15.900000000000003,40.25,39105701.8665393,4555841.164856939,2937955.8129936426,1557538.6572139655,7853684.443582677 
 11/03  19:30:00,15.5,41.5,38503351.485607128,4555841.164856939,1713467.4215034217,2179676.6677720129,7853684.443582677 
 11/03  19:45:00,15.099999999999998,42.75,37725390.45216835,4555841.164856939,442473.3992386989,2672709.65659795,7853684.443582677 
 11/03  20:00:00,14.7,44.0,37770348.175389569,4555841.164856939,0.0,3160140.7790578685,7853684.443582677 
 11/03  20:15:00,14.325,45.25,37046050.64929128,4555841.164856939,0.0,3599512.564502432,7853684.443582677 
 11/03  20:30:00,13.95,46.5,37486108.15315945,4555841.164856939,0.0,4039570.0683706027,7853684.443582677 
 11/03  20:45:00,13.575,47.75,38173594.60765293,4555841.164856939,0.0,4727056.522864091,7853684.443582677 
 11/03  21:00:00,13.2,49.0,38720878.27261156,4555841.164856939,0.0,5274340.18782271,7853684.443582677 
 11/03  21:15:00,12.924999999999999,47.5,24963854.69814057,0.0,0.0,0.0,3926842.2217913388 
 11/03  21:30:00,12.649999999999999,46.0,24963854.69814057,0.0,0.0,0.0,3926842.2217913388 
 11/03  21:45:00,12.375,44.5,24963854.69814057,0.0,0.0,0.0,3926842.2217913388 
 11/03  22:00:00,12.1,43.0,24963854.69814057,0.0,0.0,0.0,3926842.2217913388 
 11/03  22:15:00,11.85,44.75,23000433.587244899,0.0,0.0,0.0,1963421.1108956694 
 11/03  22:30:00,11.6,46.5,23000433.587244899,0.0,0.0,0.0,1963421.1108956694 
 11/03  22:45:00,11.35,48.25,23000433.587244899,0.0,0.0,0.0,1963421.1108956694 
 11/03  23:00:00,11.1,50.0,23000433.587244899,0.0,0.0,0.0,1963421.1108956694 
 11/03  23:15:00,10.85,52.75,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 11/03  23:30:00,10.6,55.5,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 11/03  23:45:00,10.35,58.25,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 11/03  24:00:00,10.1,61.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 11/04  00:15:00,9.875,60.5,15455613.586527816,0.0,0.0,0.0,2171926.0076279526 
 11/04  00:30:00,9.649999999999999,60.0,15455613.586527816,0.0,0.0,0.0,2171926.0076279526 
 11/04  00:45:00,9.424999999999999,59.5,15455613.586527816,0.0,0.0,0.0,2171926.0076279526 
 11/04  01:00:00,9.2,59.0,15455613.586527816,0.0,0.0,0.0,2171926.0076279526 
 11/04  01:15:00,9.0,59.25,15455613.586527816,0.0,0.0,0.0,2171926.0076279526 
 11/04  01:30:00,8.8,59.5,15455613.586527816,0.0,0.0,0.0,2171926.0076279526 
 11/04  01:45:00,8.600000000000002,59.75,15455613.586527816,0.0,0.0,0.0,2171926.0076279526 
 11/04  02:00:00,8.4,60.0,15455613.586527816,0.0,0.0,0.0,2171926.0076279526 
 11/04  02:15:00,8.25,59.5,15455613.586527816,0.0,0.0,0.0,2171926.0076279526 
 11/04  02:30:00,8.1,59.0,15455613.586527816,0.0,0.0,0.0,2171926.0076279526 
 11/04  02:45:00,7.949999999999999,58.5,15455613.586527816,0.0,0.0,0.0,2171926.0076279526 
 11/04  03:00:00,7.8,58.0,15455613.586527816,0.0,0.0,0.0,2171926.0076279526 
 11/04  03:15:00,7.675,58.0,15455613.586527816,0.0,0.0,0.0,2171926.0076279526 
 11/04  03:30:00,7.55,58.0,15455613.586527816,0.0,0.0,0.0,2171926.0076279526 
 11/04  03:45:00,7.425,58.0,15455613.586527816,0.0,0.0,0.0,2171926.0076279526 
 11/04  04:00:00,7.3,58.0,15455613.586527816,0.0,0.0,0.0,2171926.0076279526 
 11/04  04:15:00,7.175,59.25,15455613.586527816,0.0,0.0,0.0,2171926.0076279526 
 11/04  04:30:00,7.05,60.5,15455613.586527816,0.0,0.0,0.0,2171926.0076279526 
 11/04  04:45:00,6.925,61.75,15455613.586527816,0.0,0.0,0.0,2171926.0076279526 
 11/04  05:00:00,6.8,63.0,15455613.586527816,0.0,0.0,0.0,2171926.0076279526 
 11/04  05:15:00,6.5249999999999999,65.5,49335051.92140139,4632687.52173406,0.0,19738509.701526766,3926842.2217913388 
 11/04  05:30:00,6.25,68.0,49283322.91143201,4555841.164856939,0.0,19763627.048434486,3926842.2217913388 
 11/04  05:45:00,5.9750000000000009,70.5,51806381.23897414,4555841.164856939,0.0,22286685.37597664,3926842.2217913388 
 11/04  06:00:00,5.7,73.0,50771224.76095367,4555841.164856939,0.0,21251528.897956175,3926842.2217913388 
 11/04  06:15:00,6.9,67.75,46814574.288356628,4555841.164856939,0.0,19769551.179187698,3926842.2217913388 
 11/04  06:30:00,8.1,62.5,46119451.95207607,4555841.164856939,0.0,19074428.842907147,3926842.2217913388 
 11/04  06:45:00,9.3,57.25,42536947.85210129,4555841.164856939,0.0,15620722.72348157,3798044.241242128 
 11/04  07:00:00,10.5,52.0,38915445.6553415,4555841.164856939,0.0,12279809.03589049,3517455.73207341 
 11/04  07:15:00,11.725,50.0,43263568.28141187,4555841.164856939,0.0,6698480.040437041,10552367.196220233 
 11/04  07:30:00,12.95,48.0,41234688.82854797,4555841.164856939,0.0,4857614.223126985,10364353.56066638 
 11/04  07:45:00,14.175,46.0,40452557.638718578,4555841.164856939,0.0,4194503.409267163,10245333.184696807 
 11/04  08:00:00,15.4,44.0,41264482.830562148,4555841.164856939,1428653.4260630368,3577775.175047695,10245333.184696807 
 11/04  08:15:00,16.475,42.0,45879778.27775346,4558886.285947641,4764806.7312413309,2817450.9007700125,10245333.184696807 
 11/04  08:30:00,17.55,40.0,48708245.200734999,4697281.277665024,7961089.563813879,2311239.9994616259,10245333.184696807 
 11/04  08:45:00,18.625,38.0,51976460.42490464,4989426.836295582,11198065.365830046,2050333.862984542,10245333.184696807 
 11/04  09:00:00,19.7,36.0,55119353.24280232,5324489.168137924,14331539.017671802,1724690.6971981168,10245333.184696807 
 11/04  09:15:00,20.375,35.25,56465776.42402069,5625704.435850906,16453448.318177369,1520741.2938550804,10245333.184696807 
 11/04  09:30:00,21.049999999999998,34.5,58521609.24832017,5894551.200804631,18490375.16080635,1270800.5105718598,10245333.184696807 
 11/04  09:45:00,21.724999999999999,33.75,60252750.72512034,6063466.894788005,20328685.342885253,994716.1113097491,10245333.184696807 
 11/04  10:00:00,22.4,33.0,61521045.61787362,6195318.650126897,21801197.3664783,737994.1424441368,10165986.26738376 
 11/04  10:15:00,22.799999999999998,31.75,64111560.8845562,6318000.166469839,22395002.916326707,575601.0477353667,10165986.26738376 
 11/04  10:30:00,23.2,30.5,64472732.515420477,6482112.399449959,22904901.05302878,427778.1912765546,10000970.385024667 
 11/04  10:45:00,23.6,29.25,65034428.8930451,6645420.872047417,23443528.91062501,287538.2387074762,10000970.385024667 
 11/04  11:00:00,24.0,28.0,65496203.01771978,6789310.47049958,23896915.301191894,152036.3743631148,10000970.385024667 
 11/04  11:15:00,24.55,27.0,54821656.15340529,6826411.217199714,24289153.521553719,426867.2667644862,5000485.192512333 
 11/04  11:30:00,25.1,26.0,55224700.20360818,6933660.769342573,24707237.468823229,335913.42348065567,4969149.586586691 
 11/04  11:45:00,25.65,25.0,55471812.63522681,7005285.105173827,25084016.781713889,134622.20637737667,4969149.586586691 
 11/04  12:00:00,26.2,24.0,55799935.02451928,7057204.850406127,25463506.02622579,0.0,5000485.192512333 
 11/04  12:15:00,26.325,24.0,53445232.95410502,7005327.281382615,25488020.147920759,0.0,5000485.192512333 
 11/04  12:30:00,26.45,24.0,53475872.12624012,6976936.68679207,25547049.914646403,0.0,5000485.192512333 
 11/04  12:45:00,26.575,24.0,53162568.1015054,6806613.123346623,25404069.45335713,0.0,5000485.192512333 
 11/04  13:00:00,26.7,24.0,52997918.75681587,6706501.051933289,25339532.18008094,0.0,5000485.192512333 
 11/04  13:15:00,26.825,23.25,51398182.1375194,6620195.805320457,25280687.446825878,0.0,5000485.192512333 
 11/04  13:30:00,26.95,22.5,51272682.69783191,6539096.344560358,25236287.46789848,0.0,5000485.192512333 
 11/04  13:45:00,27.075,21.75,51042646.8226632,6385082.053882067,25077756.640947407,0.0,5082994.434972996 
 11/04  14:00:00,27.2,21.0,50905521.36543871,6296082.743316709,24989954.433069517,0.0,5122670.496191751 
 11/04  14:15:00,26.95,22.0,49337363.30893428,6185533.067810446,24696015.363614199,0.0,5122670.496191751 
 11/04  14:30:00,26.7,23.0,48867421.17652863,6057487.557110897,24354118.741908105,0.0,5122670.496191751 
 11/04  14:45:00,26.45,24.0,47781410.35414836,5689684.0895362,23635911.38710253,0.0,5122670.496191751 
 11/04  15:00:00,26.2,25.0,46738784.8469258,5342043.024370104,22940926.94504606,0.0,5122670.496191751 
 11/04  15:15:00,25.775,24.75,45738685.75083163,4990136.280235916,21981979.234590994,0.0,5142508.526801129 
 11/04  15:30:00,25.35,24.5,44824608.595410998,4780870.5160396839,21237491.782147834,0.0,5182184.588019884 
 11/04  15:45:00,24.925,24.25,44108607.93930408,4626616.959841368,20581737.86446231,0.0,5276191.40579681 
 11/04  16:00:00,24.5,24.0,43507931.2342858,4555841.164856939,20051836.95442846,0.0,5276191.40579681 
 11/04  16:15:00,23.975,25.5,38368573.19913372,4555841.164856939,19723691.62811993,0.0,1912248.7756417643 
 11/04  16:30:00,23.45,27.0,38047158.079582218,4555841.164856939,19351104.17331452,0.0,1963421.1108956694 
 11/04  16:45:00,22.924999999999998,28.5,37668823.282203439,4555841.164856939,18972769.37593574,0.0,1963421.1108956694 
 11/04  17:00:00,22.4,30.0,44307078.344581369,4555841.164856939,18481674.438313676,0.0,1963421.1108956694 
 11/04  17:15:00,21.449999999999997,31.0,19524058.774096468,0.0,0.0,0.0,1963421.1108956694 
 11/04  17:30:00,20.5,32.0,19524058.774096468,0.0,0.0,0.0,1963421.1108956694 
 11/04  17:45:00,19.55,33.0,19524058.774096468,0.0,0.0,0.0,1963421.1108956694 
 11/04  18:00:00,18.6,34.0,19524058.774096468,0.0,0.0,0.0,1963421.1108956694 
 11/04  18:15:00,17.950000000000004,36.5,17921514.586527818,0.0,0.0,0.0,2171926.0076279526 
 11/04  18:30:00,17.3,39.0,17921514.586527818,0.0,0.0,0.0,2171926.0076279526 
 11/04  18:45:00,16.65,41.5,17921514.586527818,0.0,0.0,0.0,2171926.0076279526 
 11/04  19:00:00,16.0,44.0,17921514.586527818,0.0,0.0,0.0,2171926.0076279526 
 11/04  19:15:00,15.575,44.75,17921514.586527818,0.0,0.0,0.0,2171926.0076279526 
 11/04  19:30:00,15.15,45.5,17921514.586527818,0.0,0.0,0.0,2171926.0076279526 
 11/04  19:45:00,14.725000000000002,46.25,17921514.586527818,0.0,0.0,0.0,2171926.0076279526 
 11/04  20:00:00,14.3,47.0,17921514.586527818,0.0,0.0,0.0,2171926.0076279526 
 11/04  20:15:00,14.05,47.0,17921514.586527818,0.0,0.0,0.0,2171926.0076279526 
 11/04  20:30:00,13.8,47.0,17921514.586527818,0.0,0.0,0.0,2171926.0076279526 
 11/04  20:45:00,13.55,47.0,17921514.586527818,0.0,0.0,0.0,2171926.0076279526 
 11/04  21:00:00,13.3,47.0,17921514.586527818,0.0,0.0,0.0,2171926.0076279526 
 11/04  21:15:00,13.150000000000003,46.5,17921514.586527818,0.0,0.0,0.0,2171926.0076279526 
 11/04  21:30:00,13.0,46.0,17921514.586527818,0.0,0.0,0.0,2171926.0076279526 
 11/04  21:45:00,12.849999999999998,45.5,17921514.586527818,0.0,0.0,0.0,2171926.0076279526 
 11/04  22:00:00,12.7,45.0,17921514.586527818,0.0,0.0,0.0,2171926.0076279526 
 11/04  22:15:00,12.524999999999999,45.75,17921514.586527818,0.0,0.0,0.0,2171926.0076279526 
 11/04  22:30:00,12.35,46.5,17921514.586527818,0.0,0.0,0.0,2171926.0076279526 
 11/04  22:45:00,12.175,47.25,17921514.586527818,0.0,0.0,0.0,2171926.0076279526 
 11/04  23:00:00,12.0,48.0,17921514.586527818,0.0,0.0,0.0,2171926.0076279526 
 11/04  23:15:00,11.8,48.5,15455613.586527816,0.0,0.0,0.0,2171926.0076279526 
 11/04  23:30:00,11.6,49.0,15455613.586527816,0.0,0.0,0.0,2171926.0076279526 
 11/04  23:45:00,11.399999999999999,49.5,15455613.586527816,0.0,0.0,0.0,2171926.0076279526 
 11/04  24:00:00,11.2,50.0,15455613.586527816,0.0,0.0,0.0,2171926.0076279526 
 11/05  00:15:00,10.974999999999998,51.5,15455613.586527816,0.0,0.0,0.0,2171926.0076279526 
 11/05  00:30:00,10.75,53.0,15455613.586527816,0.0,0.0,0.0,2171926.0076279526 
 11/05  00:45:00,10.525,54.5,15455613.586527816,0.0,0.0,0.0,2171926.0076279526 
 11/05  01:00:00,10.3,56.0,15455613.586527816,0.0,0.0,0.0,2171926.0076279526 
 11/05  01:15:00,10.125,54.5,15455613.586527816,0.0,0.0,0.0,2171926.0076279526 
 11/05  01:30:00,9.95,53.0,15455613.586527816,0.0,0.0,0.0,2171926.0076279526 
 11/05  01:45:00,9.774999999999999,51.5,15455613.586527816,0.0,0.0,0.0,2171926.0076279526 
 11/05  02:00:00,9.6,50.0,15455613.586527816,0.0,0.0,0.0,2171926.0076279526 
 11/05  02:15:00,9.45,51.0,15455613.586527816,0.0,0.0,0.0,2171926.0076279526 
 11/05  02:30:00,9.3,52.0,15455613.586527816,0.0,0.0,0.0,2171926.0076279526 
 11/05  02:45:00,9.15,53.0,15455613.586527816,0.0,0.0,0.0,2171926.0076279526 
 11/05  03:00:00,9.0,54.0,15455613.586527816,0.0,0.0,0.0,2171926.0076279526 
 11/05  03:15:00,8.875,54.0,15455613.586527816,0.0,0.0,0.0,2171926.0076279526 
 11/05  03:30:00,8.75,54.0,15455613.586527816,0.0,0.0,0.0,2171926.0076279526 
 11/05  03:45:00,8.625,54.0,15455613.586527816,0.0,0.0,0.0,2171926.0076279526 
 11/05  04:00:00,8.5,54.0,15455613.586527816,0.0,0.0,0.0,2171926.0076279526 
 11/05  04:15:00,8.5,54.0,15455613.586527816,0.0,0.0,0.0,2171926.0076279526 
 11/05  04:30:00,8.5,54.0,15455613.586527816,0.0,0.0,0.0,2171926.0076279526 
 11/05  04:45:00,8.5,54.0,15455613.586527816,0.0,0.0,0.0,2171926.0076279526 
 11/05  05:00:00,8.5,54.0,15455613.586527816,0.0,0.0,0.0,2171926.0076279526 
 11/05  05:15:00,8.5,54.0,19524058.774096468,0.0,0.0,0.0,1963421.1108956694 
 11/05  05:30:00,8.5,54.0,19524058.774096468,0.0,0.0,0.0,1963421.1108956694 
 11/05  05:45:00,8.5,54.0,19524058.774096468,0.0,0.0,0.0,1963421.1108956694 
 11/05  06:00:00,8.5,54.0,19524058.774096468,0.0,0.0,0.0,1963421.1108956694 
 11/05  06:15:00,9.3,53.5,19524058.774096468,0.0,0.0,0.0,1963421.1108956694 
 11/05  06:30:00,10.1,53.0,12394708.774096463,0.0,0.0,0.0,1963421.1108956694 
 11/05  06:45:00,10.899999999999999,52.5,12343535.137561445,0.0,0.0,0.0,1912247.4743606498 
